angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.076052,87.3509,-5.99044,3.50808,-0.561462,19.5552,27.7711,55.3252,110.518,35.5422,20.9473,15.8311,13.4156,12.1936,11.6604,11.1559,10.2285,9.02656,7.72977,6.49792,5.28621,4.37051,3.76043,3.38664,6150.77,4,1.0,4.083294502521539e-09,0.41334142684936526
0.080617,86.0433,-5.67616,3.48481,-0.573128,19.7049,27.7249,53.6303,112.8,36.2787,20.7566,15.5252,13.0915,11.8689,11.3416,10.8455,9.93527,8.75908,7.49455,6.2974,5.12318,4.23749,3.64801,3.28706,6013.29,4,1.0,2.7406572122856685e-09,0.4117128372192383
0.0860648,84.6942,-5.33291,3.4618,-0.584787,19.8811,27.7583,52.4454,114.767,36.8226,20.4756,15.1689,12.7337,11.5181,10.9974,10.5114,9.62145,8.47507,7.24704,6.08834,4.95479,4.10115,3.53342,3.18598,5913.51,4,1.0,1.9653616067927257e-09,0.4112487316131592
0.0925496,83.3249,-4.92682,3.44812,-0.596471,20.0913,27.8808,51.7268,116.291,37.0558,20.0802,14.7521,12.3358,11.1364,10.6246,10.1506,9.28453,8.17259,6.98584,5.86968,4.78032,3.96094,3.41626,3.08304,7254.44,3,1.0,7.951789271487542e-08,0.42545609474182133
0.100236,81.9488,-4.44752,3.43946,-0.608175,20.3434,28.1036,51.4589,117.231,36.8476,19.5488,14.2664,11.8933,10.7205,10.2211,9.76127,8.92313,7.85074,6.7104,5.64115,4.59961,3.8168,3.29648,2.97821,7245.46,3,1.0,8.708116610023353e-08,0.41856226921081546
0.10907,80.5699,-3.92266,3.42242,-0.619879,20.6363,28.4209,51.5837,117.56,36.1608,18.8877,13.7182,11.4114,10.2749,9.79173,9.34814,8.54167,7.51341,6.42394,5.40519,4.41433,3.66985,3.17487,2.87212,6961.76,3,1.0,4.39684342268265e-08,0.40505027770996094
0.11886,79.183,-3.36973,3.4005,-0.631618,20.9637,28.8179,52.0265,117.338,35.0444,18.1215,13.1219,10.9004,9.80811,9.34413,8.91854,8.14675,7.16613,6.13069,5.16481,4.22642,3.52125,3.05217,2.76522,6865.05,3,1.0,3.207230037105546e-08,0.40217251777648927
0.12937,77.7997,-2.80187,3.37895,-0.643415,21.3177,29.2768,52.714,116.671,33.5969,17.2824,12.4948,10.3722,9.32951,8.88683,8.48051,7.74551,6.81476,5.83513,4.92325,4.0379,3.37227,2.92916,2.65806,6775.09,3,1.0,1.3279147204059427e-08,0.403291130065918
0.140348,76.4257,-2.24672,3.35701,-0.655298,21.6893,29.779,53.5772,115.683,31.9359,16.403,11.8536,9.83789,8.84806,8.42784,8.04154,7.34445,6.46459,5.54122,4.68326,3.85054,3.22399,2.80654,2.55109,6680.39,3,1.0,6.437943866899331e-09,0.40322198867797854
0.151521,75.0614,-1.73061,3.33667,-0.667273,22.0676,30.3026,54.5404,114.516,30.1841,15.5152,11.2146,9.3085,8.37236,7.97481,7.60877,6.94981,6.12062,5.25274,4.4475,3.66604,3.07753,2.68503,2.44482,6582.54,3,1.0,3.101670476013396e-09,0.400815486907959
0.162596,73.7052,-1.27446,3.32218,-0.679387,22.4408,30.8232,55.5186,113.314,28.4512,14.646,10.591,8.79263,7.90914,7.53375,7.18774,6.56625,5.78641,4.97219,4.21768,3.48542,2.9334,2.56492,2.33939,6481.2,3,1.0,1.319393327925411e-09,0.3836730003356934
0.173316,72.3733,-0.888887,3.30763,-0.691649,22.7968,31.3165,56.4295,112.203,26.817,13.8155,9.99276,8.29687,7.46358,7.10934,6.78272,6.19732,5.46475,4.7016,3.99519,3.30953,2.79219,2.44658,2.23504,6387.14,3,1.0,5.177146711332624e-10,0.3680057287216187
0.183475,71.0735,-0.573191,3.29278,-0.704049,23.1254,31.7622,57.2033,111.277,25.329,13.0358,9.42591,7.82516,7.03878,6.70441,6.39628,5.84515,5.15724,4.44209,3.78083,3.13897,2.65429,2.33027,2.13201,6290.11,3,1.0,1.9642663606767029e-10,0.34656982421875004
0.192932,69.808,-0.320398,3.27815,-0.71665,23.4199,32.1459,57.789,110.602,24.004,12.3091,8.89088,7.37741,6.63441,6.31862,6.02795,5.50911,4.8631,4.19289,3.57388,2.97309,2.51915,2.21555,2.02983,6196.81,3,1.0,7.433760551567303e-11,0.3224319696426392
0.201586,68.5828,-0.119296,3.26295,-0.729383,23.6738,32.4555,58.1491,110.223,22.852,11.6378,8.38895,6.95457,6.25132,5.95272,5.67844,5.18978,4.58282,3.95445,3.37479,2.81234,2.38722,2.10283,1.92892,6105.58,3,1.0,3.093407509313639e-11,0.2998713254928589
0.209378,67.3977,0.0427464,3.24656,-0.742256,23.8836,32.6838,58.2624,110.177,21.872,11.0193,7.9181,6.55499,5.88803,5.60527,5.34627,4.88578,4.31521,3.72579,3.1828,2.65619,2.25814,1.99184,1.82908,6014.64,3,1.0,1.4538607991110285e-11,0.2792729377746582
0.216252,66.2512,0.177494,3.22837,-0.755214,24.0456,32.8247,58.1156,110.5,21.0692,10.4524,7.47759,6.17814,5.54412,5.27578,5.03103,4.59671,4.05993,3.50671,2.99785,2.50472,2.13207,1.8828,1.73053,5924.26,3,1.0,8.324301317697014e-12,0.25943984985351565
0.222158,65.1481,0.29624,3.20946,-0.768219,24.1572,32.8737,57.7037,111.239,20.454,9.93583,7.06627,5.82311,5.21882,4.9635,4.73188,4.32184,3.8164,3.29677,2.81968,2.35785,2.00902,1.77578,1.63339,7453.12,2,1.0,2.2970294555335613e-10,0.17396721839904786
0.227013,64.1386,0.420728,3.18859,-0.781214,24.2139,32.824,57.0173,112.468,20.059,9.47171,6.68454,5.49004,4.91218,4.66857,4.44873,4.06105,3.58455,3.096,2.64839,2.21573,1.88922,1.67103,1.53793,7442.97,2,1.0,1.7808192420698532e-10,0.16138336658477784
0.230536,63.1955,0.567661,3.16111,-0.794157,24.2022,32.6511,55.9968,114.395,19.9924,9.07376,6.33807,5.18238,4.62684,4.39334,4.18345,3.81591,3.36558,2.9053,2.4847,2.07891,1.7731,1.5689,1.44445,7178.04,2,1.0,9.818648671888752e-11,0.14919764995574952
0.232377,62.2816,0.730246,3.12418,-0.806917,24.106,32.3285,54.5883,117.31,20.4539,8.76451,6.03646,4.90638,4.36776,4.14226,3.94004,3.58967,3.16221,2.72691,2.33039,1.94886,1.66186,1.47048,1.35393,7078.85,2,1.0,8.619202435111716e-11,0.1387088656425476
0.232297,61.4382,0.899525,3.07533,-0.819372,23.9173,31.8461,52.7973,121.547,21.7845,8.56593,5.78712,4.66632,4.13819,3.91821,3.72152,3.38409,2.9759,2.56205,2.18657,1.8265,1.55636,1.37651,1.2671,6986.75,2,1.0,9.410497936457317e-11,0.129509973526001
0.230343,60.7418,0.999236,2.94215,-0.831507,23.6454,31.226,50.7216,127.4,24.6265,8.49017,5.58948,4.46041,3.9362,3.71931,3.52609,3.1969,2.80473,2.40921,2.05208,1.71108,1.45611,1.28671,1.18376,6905.52,2,1.0,1.2456902315216566e-10,0.12362765073776245
