angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.349891,75.6729,-1.14608,-0.774538,-0.568992,23.4378,19.5026,15.2897,11.6734,9.16411,7.75927,6.84449,6.26429,5.92177,5.76258,5.61093,5.3288,4.95333,4.52898,4.09807,3.63652,3.25595,2.98717,2.82015,6841.58,3,1.0,1.6666758983130067e-14,0.07555418610572816
0.343638,75.0859,-1.54185,-0.761419,-0.59647,23.5078,19.4988,15.1931,11.4929,8.93556,7.51449,6.59585,6.01669,5.67621,5.51836,5.36823,5.08953,4.71994,4.3041,3.88391,3.43613,3.06862,2.8098,2.64909,6784.98,3,1.0,4.4467242252743325e-14,0.0836708962917328
0.336321,74.4816,-1.96813,-0.748046,-0.623655,23.6174,19.5327,15.1277,11.3332,8.71925,7.27762,6.3529,5.77367,5.43471,5.27798,5.12917,4.8536,4.48956,4.08196,3.67228,3.23812,2.88354,2.63459,2.48011,6720.79,3,1.0,1.3980854505785815e-13,0.09337470531463624
0.328102,73.8482,-2.42004,-0.735015,-0.650504,23.7633,19.6015,15.0913,11.1924,8.51294,7.04642,6.11354,5.53332,5.19548,5.03972,4.8921,4.61949,4.26088,3.86147,3.46236,3.04194,2.7004,2.46138,2.31318,6651.72,3,1.0,5.658127991744338e-13,0.10537195205688477
0.319144,73.178,-2.89051,-0.722662,-0.676983,23.9415,19.7018,15.0815,11.0681,8.31409,6.8184,5.87547,5.29354,4.95657,4.80172,4.65526,4.38559,4.03249,3.64151,3.25328,2.84699,2.51883,2.28998,2.14821,6576.49,3,1.0,1.579279285471302e-12,0.12573776245117188
0.309611,72.4579,-3.3742,-0.711081,-0.703055,24.1478,19.8303,15.0957,10.9581,8.12014,6.59097,5.63632,5.05221,4.71604,4.56211,4.41686,4.15029,3.80303,3.42097,3.04423,2.65276,2.33852,2.12022,1.98513,6488.09,3,1.0,3.677443245753142e-12,0.15202745199203493
0.29968,71.6707,-3.8666,-0.700054,-0.728692,24.3769,19.9822,15.1301,10.8591,7.92777,6.36092,5.39323,4.80679,4.47161,4.31874,4.17486,3.91176,3.57098,3.19869,2.83435,2.45868,2.15915,1.95194,1.82387,6385.36,3,1.0,7.359647787030798e-12,0.1778156876564026
0.28955,70.8074,-4.36015,-0.689245,-0.75387,24.6222,20.1518,15.1799,10.767,7.73282,6.12437,5.14279,4.55436,4.22063,4.06912,3.92692,3.66795,3.33465,2.97335,2.6227,2.26416,1.98036,1.78493,1.66432,6272.87,3,1.0,1.4400506134770729e-11,0.20016243457794192
0.27941,69.8697,-4.84309,-0.678014,-0.778572,24.8773,20.3328,15.2399,10.6772,7.53067,5.87693,4.88125,4.29172,3.96032,3.81063,3.6706,3.41674,3.09232,2.74368,2.40839,2.06865,1.80183,1.61899,1.50635,6154.47,3,1.0,3.084028692146301e-11,0.22300922870635986
0.269434,68.8623,-5.30336,-0.665768,-0.802784,25.1355,20.5188,15.3043,10.5848,7.31614,5.61376,4.60452,4.01549,3.68774,3.54056,3.40339,3.15601,2.84236,2.50853,2.19067,1.87172,1.62332,1.45399,1.3499,6027.95,3,1.0,6.53551719687062e-11,0.24579379558563233
0.259804,67.7892,-5.73026,-0.652179,-0.826497,25.4044,20.7028,15.3668,10.4839,7.08288,5.32892,4.30778,3.7218,3.39963,3.25593,3.12257,2.88349,2.58308,2.26673,1.96878,1.67297,1.4446,1.28983,1.1949,5893.85,3,1.0,1.3549902450060712e-10,0.27026264667510985
0.250729,66.6566,-6.11282,-0.637245,-0.849703,25.6913,20.876,15.4189,10.3667,6.8226,5.01489,3.98509,3.40612,3.09227,2.95339,2.82514,2.59678,2.31274,2.01718,1.74212,1.47208,1.26557,1.12643,1.04132,7401.1,2,1.0,1.69301781483e-08,0.22434799671173097
0.24238,65.5141,-6.41085,-0.621037,-0.872393,25.9879,21.0306,15.4529,10.225,6.526,4.66305,3.63005,3.06373,2.76199,2.62973,2.50829,2.29375,2.02998,1.75914,1.51034,1.269,1.08624,0.963852,0.889206,7390.29,2,1.0,3.85968057514674e-08,0.24109663963317873
0.234672,64.3825,-6.61215,-0.603776,-0.894536,26.296,21.1691,15.4709,10.0594,6.18857,4.26755,3.23853,2.69225,2.40732,2.28385,2.17126,1.97419,1.73511,1.49326,1.27421,1.06445,0.907205,0.802586,0.738968,6999.07,2,1.0,2.4859679825794955e-08,0.2511755466461182
0.227577,63.2213,-6.74689,-0.586898,-0.916105,26.6158,21.2915,15.4729,9.86802,5.80152,3.81789,2.80344,2.28744,2.02553,1.91363,1.81244,1.63726,1.42803,1.21991,1.03433,0.859008,0.728978,0.643031,0.590937,6831.53,2,1.0,2.626121187176977e-08,0.25767245292663576
0.221152,62.0423,-6.81682,-0.57121,-0.937085,26.9422,21.3947,15.4553,9.64498,5.34801,3.29495,2.31275,1.84245,1.61221,1.51561,1.42915,1.28147,1.10826,0.939259,0.791104,0.653144,0.551941,0.485495,0.445353,6681.44,2,1.0,2.8162401832787507e-08,0.2610035419464111
0.215487,60.8551,-6.81718,-0.556795,-0.957466,27.2671,21.4737,15.4127,9.38134,4.79788,2.66344,1.74689,1.34732,1.16146,1.08532,1.01806,0.905048,0.775371,0.651567,0.545054,0.447357,0.376493,0.330282,0.30246,6542.63,2,1.0,2.85453943149605e-08,0.2617594003677368
0.210666,59.6673,-6.7423,-0.543424,-0.977233,27.5811,21.5236,15.3394,9.06586,4.08904,1.84409,1.07097,0.787536,0.665664,0.617378,0.575447,0.506452,0.429336,0.357534,0.297003,0.242355,0.203173,0.177788,0.162558,6413.2,2,1.0,2.898496624936797e-08,0.25852627754211427
0.206824,58.5583,-6.64196,-0.569517,-0.996387,27.8691,21.5371,15.2268,8.68022,3.01712,0.507535,0.20437,0.13841,0.113808,0.104532,0.0966616,0.0840712,0.0704279,0.0580902,0.0479193,0.0388823,0.0324783,0.0283546,0.0258923,6295.93,2,1.0,2.8890695347172368e-08,0.25417523384094237
0.204861,57.5954,-6.56212,-0.62844,-1.01511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6192.3,2,1.0,1.174592760833093e-08,0.1631294131278992
0.204946,56.4843,-6.17965,-0.434638,-1.0333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6230.13,2,1.0,1.4878578014076993e-08,0.14238636493682863
0.206701,55.5412,-5.62,-0.296312,-1.05083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6204.49,2,1.0,1.4455869745688686e-08,0.11884833574295045
0.210426,54.8194,-4.96848,-0.312731,-1.06773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6173.98,2,1.0,1.1897516571934829e-08,0.09892555475234986
0.216819,54.2492,-4.21188,-0.424816,-1.08404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6147.98,2,1.0,7.003654456383401e-09,0.08034549355506898
0.226038,53.6986,-3.3385,-0.357461,-1.09977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6106.27,2,1.0,2.452322345192215e-09,0.05938805937767029
