angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0251028,50.1896,-1.72992,-0.491111,-0.776715,77.7248,39.9292,25.9774,19.4798,15.0331,12.1002,10.0013,8.61327,7.78679,7.40409,7.04174,6.37697,5.5218,4.61445,3.77546,2.98016,2.40251,2.02932,1.80486,11684.5,1,0.806833952665329,1.0,0.0015339497476816177
0.00985497,50.8498,-2.33077,-0.497267,-0.779764,97.7361,43.8794,27.2367,20.0278,15.5391,12.5493,10.3895,8.94885,8.0858,7.68487,7.30451,6.60499,5.70255,4.74379,3.85879,3.02409,2.42226,2.03597,1.80459,14099.3,1,0.6676600813865662,1.0,0.0007198893930763007
-0.0088566,51.5587,-3.17761,-0.50755,-0.782714,141.664,49.9664,29.0342,20.7467,16.1805,13.1284,10.899,9.39592,8.48843,8.06496,7.66211,6.91859,5.95495,4.92787,3.98059,3.09191,2.45668,2.05222,1.81124,10540.9,2,0.5019796013832093,1.0,0.00034485221840441227
-0.0288995,52.1859,-3.97687,-0.523058,-0.785494,200.0,59.1771,31.3992,21.6555,16.8841,13.7733,11.4744,9.90759,8.9534,8.50585,8.07875,7.28695,6.25461,5.1488,4.12813,3.17539,2.50054,2.07466,1.82242,10540.8,2,0.35602355003356934,1.0,0.00011227120412513614
-0.0465081,52.5385,-4.44053,-0.54442,-0.787881,200.0,72.2439,34.1132,22.6164,17.5126,14.3561,12.0003,10.3803,9.38612,8.91767,8.46928,7.63451,6.53961,5.36025,4.2695,3.25525,2.54253,2.09638,1.83362,6501.67,2,0.24480776488780975,1.0,2.26440912229009e-05
-0.0597866,52.957,-4.79766,-0.568694,-0.789784,127.299,90.2411,36.9365,23.5081,17.9918,14.804,12.4077,10.7488,9.72529,9.24129,8.77693,7.90959,6.76635,5.52894,4.38196,3.31797,2.57494,2.11276,1.84179,7808.6,2,0.16009691208600998,1.0,3.1291149207390843e-05
-0.0706094,53.5924,-5.31795,-0.583704,-0.791462,70.4399,118.714,40.0864,24.4003,18.3852,15.1735,12.7457,11.0558,10.0089,9.51244,9.03519,8.14123,6.95797,5.6717,4.4767,3.36998,2.60117,2.12554,1.84776,8706.56,2,-0.23237937390804292,1.0,0.00016060337657108903
-0.0782045,54.3189,-6.28972,-0.589189,-0.793282,52.7722,167.38,43.3951,25.211,18.6616,15.4293,12.9788,11.2665,10.2028,9.69736,9.21091,8.29798,7.08607,5.76481,4.53563,3.39902,2.61282,2.12856,1.84659,9730.78,2,-0.6046791315078736,0.6648927628993988,0.011588428914546967
-0.0770753,55.0524,-7.27837,-0.591486,-0.795918,47.4897,200.0,45.2717,25.4488,18.6104,15.361,12.9063,11.192,10.1277,9.6224,9.13619,8.22433,7.01539,5.70003,4.47957,3.35416,2.57746,2.09968,1.82163,9727.43,2,-0.7594463467597962,0.05455858558416366,0.06639418601989747
-0.0659869,55.6967,-7.69858,-0.592184,-0.79954,48.3517,200.0,44.7538,24.9145,18.1566,14.9201,12.4828,10.7903,9.74489,9.2502,8.77532,7.88808,6.71904,5.45706,4.29449,3.22671,2.48957,2.03504,1.76991,7896.19,2,-0.5675613820552826,0.00112955158110708,0.04508444666862488
-0.0448793,56.0697,-7.09259,-0.593657,-0.803915,54.9122,195.894,41.7537,23.6245,17.3155,14.1116,11.7196,10.0778,9.07384,8.60182,8.15082,7.31391,6.22324,5.06087,4.00083,3.03054,2.35807,1.9407,1.696,6588.03,2,-0.2198938250541687,0.0003770909970626235,0.02551097571849823
-0.0172012,56.1217,-5.31547,-0.600475,-0.808403,68.1994,141.123,37.6379,21.9613,16.2351,13.0797,10.7619,9.19791,8.25467,7.81522,7.39785,6.63015,5.64292,4.60548,3.66807,2.81034,2.21134,1.83603,1.61452,6427.42,2,0.4109861969947815,0.09980295598506927,0.0025566257536411285
0.00905865,56.1944,-3.47255,-0.604918,-0.812522,85.1828,111.065,34.2992,20.5174,15.2175,12.1217,9.88754,8.40668,7.52609,7.11942,6.73541,6.03466,5.14366,4.21745,3.38515,2.62191,2.08443,1.74464,1.54287,6496.65,2,0.7524377882480622,0.09333546608686447,0.011774114519357682
0.030533,56.1833,-1.98106,-0.601794,-0.816341,100.26,96.7379,32.0494,19.4328,14.3868,11.3489,9.19164,7.78426,6.95757,6.57856,6.22229,5.57617,4.76147,3.92071,3.16733,2.47447,1.98313,1.67033,1.48374,6489.88,2,0.9642313957214356,0.013994236662983894,0.0657521426677704
0.0462362,55.9186,-0.834828,-0.594356,-0.819908,106.561,92.0085,30.7705,18.693,13.7743,10.7826,8.6855,7.33437,6.54816,6.18967,5.85382,5.24735,4.4871,3.70627,3.00775,2.36391,1.90513,1.61169,1.43613,6403.46,2,1.0,0.0026363408425822852,0.1802117466926575
0.0565168,55.3316,-0.0121507,-0.58633,-0.823215,102.532,94.5672,30.2839,18.2401,13.3621,10.4006,8.34366,7.03016,6.27091,5.92602,5.60364,5.02328,4.29866,3.55695,2.89433,2.28299,1.84621,1.5661,1.39826,6276.18,2,1.0,0.0009277865756303071,0.2665426731109619
0.0625712,54.4477,0.495392,-0.578393,-0.826283,92.9847,104.354,30.4045,17.9996,13.102,10.1562,8.12202,6.83086,6.08788,5.75125,5.43708,4.87275,4.17016,3.45293,2.8132,2.22305,1.801,1.53003,1.36755,6123.06,2,1.0,0.0004125511972233653,0.26638906002044677
0.06585,53.4245,0.791905,-0.567794,-0.829162,82.6506,124.022,30.9896,17.9062,12.9435,10.0025,7.97885,6.69935,5.96539,5.63344,5.32401,4.76905,4.07972,3.3777,2.75266,2.17661,1.76474,1.50025,1.34163,6001.68,2,1.0,0.0003191008523572236,0.21134011745452883
0.0670316,52.4175,1.01826,-0.551553,-0.831847,73.2541,164.322,32.0263,17.9355,12.8623,9.9177,7.89481,6.61867,5.88813,5.55814,5.2508,4.70022,4.01762,3.32396,2.7076,2.14049,1.73542,1.47546,1.3196,5919.29,2,1.0,0.0012658026884309946,0.06985684633255006
