angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0330164,158.121,-0.196742,-1.48033,-0.553923,13.6433,15.821,19.7893,27.1194,41.1104,66.1035,139.422,129.589,118.147,81.0794,53.0536,31.3871,19.4934,12.9886,9.21128,6.6084,5.06603,4.17325,3.66607,10870.6,5,0.18188366442918777,0.45105479955673217,0.033292359113693236
0.0301812,158.271,0.0645078,-1.49444,-0.55868,13.6438,15.8081,19.7452,26.9935,40.7404,65.0123,138.873,129.291,118.579,87.7472,55.6093,32.1165,19.6883,13.0255,9.19897,6.58007,5.03497,4.14281,3.63664,10675.7,5,0.1766482874751091,0.364859402179718,0.04502229988574982
0.0227706,158.19,-0.166218,-1.50735,-0.562681,13.5723,15.6906,19.5273,26.5312,39.6018,62.0192,138.975,129.971,120.617,111.091,65.2503,34.9577,20.6371,13.3856,9.34626,6.63241,5.04999,4.1423,3.62909,10631.5,5,0.1742511570453644,0.9115040063858032,0.019315795600414278
0.0126624,158.348,-0.728004,-1.52773,-0.565786,13.4576,15.5122,19.2123,25.8924,38.102,58.2927,102.197,131.063,122.932,116.772,86.5224,40.0958,22.2459,13.9991,9.61256,6.7439,5.09914,4.16452,3.63864,10894.3,5,0.12689348459243774,1.0,0.005097146332263947
0.00148314,158.782,-1.53067,-1.53934,-0.567993,13.3246,15.3101,18.8644,25.2068,36.5519,54.6379,91.2922,132.164,124.979,120.091,112.573,48.1639,24.4524,14.8025,9.95975,6.89406,5.1708,4.2022,3.66027,11007.1,5,0.0679295651614666,1.0,0.0005322850309312344
-0.00848234,159.312,-2.30157,-1.54563,-0.569366,13.205,15.1307,18.5604,24.6202,35.2663,51.7387,83.3583,132.891,126.353,122.126,116.543,58.9057,26.8898,15.6321,10.3098,7.04556,5.24486,4.24302,3.68545,11054.9,5,0.026752180047333242,1.0,7.087661069817842e-05
-0.0156024,159.88,-2.73418,-1.54767,-0.569982,13.1187,15.0027,18.3462,24.214,34.397,49.8429,78.4781,133.061,126.914,123.04,118.177,70.2085,28.9902,16.3027,10.5865,7.16507,5.3042,4.27672,3.70711,11079.8,5,0.018426346778869628,1.0,2.02498136786744e-05
-0.0200374,160.461,-2.72374,-1.54803,-0.569881,13.0618,14.9198,18.2103,23.961,33.8677,48.7175,75.6972,132.775,126.856,123.174,118.654,79.8564,30.5116,16.7708,10.7793,7.25012,5.34809,4.30299,3.72506,11098.6,5,0.006268646009266377,1.0,1.6139316721819343e-05
-0.0224478,161.045,-2.47581,-1.56708,-0.569125,13.0254,14.8687,18.1292,23.8153,33.572,48.1058,74.2341,132.171,126.379,122.801,118.457,86.4412,31.4587,17.0644,10.9049,7.30915,5.38106,4.32447,3.74101,11120.5,5,0.0013564197113737464,1.0,2.4221316562034192e-05
-0.0233715,161.626,-2.08328,-1.59688,-0.567795,13.0029,14.8393,18.0864,23.7442,33.4378,47.8436,73.6393,131.346,125.615,122.086,117.823,89.4697,31.9132,17.2209,10.9801,7.34965,5.40678,4.3432,3.75618,11148.5,5,-0.001094448461662978,1.0,5.4484052816405894e-05
