angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.275162,74.3354,-1.57651,-0.904352,-0.566119,45.7448,36.0304,27.2185,19.4034,13.9876,11.0878,9.30564,8.23321,7.62402,7.34722,7.08732,6.61381,6.00418,5.34345,4.70265,4.04827,3.53092,3.17466,2.95442,6584.13,3,1.0,4.884313873493306e-13,0.2939915180206299
0.271872,73.2608,-1.51218,-0.866203,-0.585979,46.1178,36.1176,27.208,19.2828,13.79,10.8624,9.07404,8.00381,7.39823,7.1237,6.86633,6.39833,5.79765,5.14908,4.52258,3.88531,3.38323,3.03827,2.82524,6477.72,3,1.0,5.577764053583955e-13,0.2946992874145508
0.268812,72.1756,-1.43149,-0.830335,-0.605308,46.4592,36.1954,27.1896,19.1551,13.5859,10.6315,8.83857,7.7717,7.17045,6.89856,6.64402,6.18215,5.59122,4.9556,4.34408,3.72449,3.23801,2.90456,2.69883,6381.87,3,1.0,6.412452491742771e-13,0.2937777042388916
0.26602,71.09,-1.3296,-0.797378,-0.62409,46.7676,36.2607,27.1606,19.0181,13.3738,10.3944,8.59866,7.53653,6.9405,6.67161,6.42028,5.96523,5.38487,4.76308,4.16725,3.56595,3.09542,2.77363,2.57531,6288.87,3,1.0,7.231281328942685e-13,0.29092552661895754
0.263502,70.0092,-1.20503,-0.767332,-0.642341,47.0439,36.3169,27.1203,18.8712,13.1532,10.1508,8.35418,7.29828,6.70836,6.44288,6.19513,5.74758,5.17869,4.57157,3.99215,3.4097,2.95543,2.64543,2.45462,6198.58,3,1.0,8.258177778761033e-13,0.2860632658004761
0.261227,68.938,-1.05858,-0.74026,-0.660057,47.2923,36.369,27.0701,18.7157,12.925,9.90137,8.10594,7.05771,6.47474,6.21308,5.96927,5.52989,4.97324,4.38158,3.81919,3.25604,2.81827,2.52017,2.33687,6110.99,3,1.0,9.409107282372375e-13,0.2794255495071411
0.259138,67.8807,-0.892682,-0.715801,-0.677233,47.5191,36.4205,27.0136,18.5546,12.6917,9.6482,7.85557,6.81623,6.24097,5.98345,5.74393,5.31322,4.76948,4.19385,3.64894,3.1054,2.68423,2.39804,2.22225,6026.12,3,1.0,1.0636098664133786e-12,0.2714191675186157
0.257144,66.8414,-0.711365,-0.693677,-0.693886,47.7338,36.4774,26.9564,18.3925,12.4566,9.39371,7.60493,6.57541,6.0084,5.75526,5.52024,5.09861,4.56823,4.00907,3.48189,2.95807,2.55349,2.27914,2.1108,5943.29,3,1.0,1.178023108748538e-12,0.26296114921569824
0.255104,65.8281,-0.519091,-0.673614,-0.710023,47.9465,36.5482,26.9056,18.2357,12.2241,9.1411,7.35651,6.33721,5.77875,5.53016,5.29974,4.88738,4.37059,3.82804,3.31863,2.81444,2.42629,2.16362,2.00262,7475.53,2,1.0,5.770753805367512e-11,0.18398547172546387
0.252831,64.8994,-0.295207,-0.65524,-0.725616,48.1714,36.6471,26.8729,18.0943,12.0018,8.8959,7.11441,6.10502,5.55496,5.31083,5.08498,4.6818,4.17843,3.65224,3.16031,2.67535,2.30322,2.05192,1.89804,7465.25,2,1.0,5.790699517116415e-11,0.17884883880615235
0.249927,64.0483,-0.0494134,-0.639693,-0.740629,48.4465,36.8144,26.8901,17.9962,11.8103,8.67265,6.88933,5.88722,5.3442,5.10398,4.88214,4.4872,3.99606,3.48504,3.00944,2.54255,2.18551,1.94494,1.79779,7240.53,2,1.0,3.7287153920040334e-11,0.17457971572875977
0.246005,63.2094,0.173759,-0.628732,-0.755052,48.8019,37.0902,26.9855,17.9665,11.6679,8.48376,6.68981,5.6903,5.15192,4.91453,4.69576,4.30742,3.82652,3.32867,2.86761,2.41709,2.07387,1.84318,1.70221,7145.2,2,1.0,3.769186768254329e-11,0.1731323003768921
0.240954,62.403,0.362865,-0.623305,-0.768869,49.2434,37.4978,27.1696,18.0157,11.5826,8.33436,6.51902,5.51638,4.97973,4.74393,4.52714,4.14348,3.67056,3.18364,2.73518,2.29919,1.96847,1.74676,1.61142,7054.75,2,1.0,4.1629368008333495e-11,0.17505300045013428
0.234828,61.6189,0.513923,-0.623704,-0.782017,49.7627,38.0509,27.442,18.1461,11.5576,8.22647,6.37799,5.36609,4.82805,4.59257,4.37658,3.99558,3.52833,3.0501,2.6123,2.18908,1.86954,1.65595,1.52573,6963.73,2,1.0,4.987954563273611e-11,0.18038101196289064
0.227743,60.844,0.627931,-0.629072,-0.794529,50.3483,38.7598,27.7966,18.3543,11.5916,8.15869,6.26496,5.23751,4.69503,4.45859,4.24225,3.86207,3.39834,2.92676,2.49791,2.08591,1.77644,1.57025,1.4447,6870.84,2,1.0,7.136539137420072e-11,0.18836463689804078
0.219827,60.0665,0.70731,-0.63893,-0.806391,50.9872,39.6372,28.2263,18.6366,11.6843,8.13082,6.17924,5.12984,4.57981,4.34111,4.12334,3.7421,3.27982,2.81304,2.39154,1.98938,1.68899,1.48955,1.36828,6775.42,2,1.0,1.1864600552025094e-10,0.1997120261192322
0.211217,59.2756,0.756893,-0.65138,-0.817566,51.6657,40.696,28.7232,18.9885,11.8352,8.14331,6.12091,5.04282,4.48206,4.23983,4.0195,3.63535,3.17252,2.70871,2.29309,1.89946,1.60722,1.41394,1.29659,6675.6,2,1.0,2.0272142575716855e-10,0.20851285457611085
0.202056,58.4674,0.783347,-0.665655,-0.828078,52.3704,41.8092,29.2777,19.4028,12.0419,8.19513,6.08875,4.97522,4.4005,4.15345,3.92944,3.54062,3.07534,2.61286,2.20183,1.81558,1.53072,1.34307,1.22934,6575.78,2,1.0,3.617920907306171e-10,0.2167228698730469
0.192546,57.662,0.773465,-0.703239,-0.83794,53.087,42.8829,29.8751,19.8678,12.2978,8.28297,6.08049,4.92485,4.33318,4.08011,3.85142,3.45633,2.98696,2.52442,2.11695,1.73721,1.45906,1.27665,1.1663,6476.1,2,1.0,6.565556320836662e-10,0.22674164772033692
0.182875,56.8308,0.756028,-0.739192,-0.847165,53.8021,43.9066,30.501,20.371,12.5956,8.40331,6.09367,4.88969,4.27825,4.01811,3.78381,3.38106,2.90622,2.44253,2.0378,1.66386,1.39195,1.21443,1.10727,6373.16,2,1.0,1.2073050337235713e-09,0.23728430271148682
0.173101,55.9685,0.742363,-0.766791,-0.855775,54.5112,44.8869,31.15,20.9079,12.9337,8.55666,6.12899,4.86999,4.23578,3.96739,3.72654,3.31463,2.83287,2.36692,1.96415,1.59537,1.32921,1.15628,1.05212,6266.48,2,1.0,2.4049270130888086e-09,0.2464303016662598
0.163234,55.0745,0.738851,-0.781773,-0.863748,55.2134,45.8336,31.8377,21.4776,13.3132,8.74649,6.1895,4.86805,4.20756,3.92959,3.68104,3.25824,2.76784,2.29832,1.89651,1.53211,1.27115,1.10243,1.00103,6158.08,2,1.0,5.511614808995091e-09,0.2539973020553589
0.153219,54.1537,0.749118,-0.784039,-0.871074,55.9114,46.7509,32.6136,22.0796,13.7361,8.97669,6.27905,4.88674,4.1958,3.90664,3.64903,3.21324,2.71215,2.23741,1.83543,1.47443,1.218,1.05306,0.954185,6048.22,2,1.0,1.2651682546049869e-08,0.2603316307067871
